candidate11,0.4347538948059082
candidate13,0.7058409452438354
candidate15,0.4848865568637848
candidate17,0.6849946975708008
candidate22,0.6515623927116394
candidate26,0.724637508392334
candidate33,0.7595510482788086
candidate40,0.6573174595832825
candidate42,0.7400439381599426
candidate49,0.585235595703125
candidate56,0.5297111868858337
candidate59,0.5353968143463135
candidate60,0.500028669834137
candidate68,0.40142765641212463
candidate75,0.29708734154701233
candidate76,0.2962311804294586
candidate77,0.6064245104789734
candidate79,0.7268537878990173
candidate85,0.2169530689716339
candidate99,0.812035083770752
candidate100,0.6125218272209167
candidate103,0.09203585237264633
candidate107,0.4533245265483856
candidate108,0.6854040026664734
candidate112,0.560795783996582
candidate116,0.7076495885848999
candidate117,0.44194748997688293
candidate118,0.30192121863365173
candidate128,0.653188169002533
candidate129,0.2708170413970947
candidate132,0.7941985726356506
candidate137,0.46840453147888184
candidate144,0.3356037437915802
candidate146,0.6535484194755554
candidate149,0.6807684898376465
candidate165,0.9058953523635864
candidate167,0.694980800151825
candidate170,0.8756006360054016
candidate174,0.46680331230163574
candidate178,0.7558695673942566
candidate189,0.2882998287677765
candidate191,0.5676864981651306
candidate194,0.6877279281616211
candidate195,0.265279084444046
candidate197,0.5829236507415771
candidate201,0.6895002126693726
candidate204,0.5452022552490234
candidate223,0.5356022119522095
candidate239,0.44961392879486084
candidate251,0.12791351974010468
candidate252,0.2748064398765564
candidate259,0.5003977417945862
candidate264,0.8170154690742493
candidate268,0.5025655627250671
candidate274,0.8773660063743591
candidate275,0.5719003677368164
candidate278,0.37828096747398376
candidate284,0.7423272132873535
candidate286,0.7425464391708374
candidate290,0.5732187032699585
candidate300,0.3453191816806793
candidate301,0.41549161076545715
candidate302,0.36079782247543335
candidate309,0.2124502956867218
candidate312,0.49952200055122375
candidate329,0.8863695859909058
candidate333,0.5164870023727417
candidate344,0.47473812103271484
candidate346,0.5842997431755066
candidate348,0.8155791759490967
candidate354,0.9119024276733398
candidate357,0.532717227935791
candidate360,0.7185956239700317
candidate363,0.2687259018421173
candidate368,0.781863808631897
candidate373,0.37126314640045166
candidate384,0.7258546352386475
candidate390,0.7322641015052795
candidate394,0.8570698499679565
candidate396,0.3589663505554199
candidate397,0.609557032585144
candidate398,0.299125611782074
candidate402,0.6112062931060791
candidate403,0.679735004901886
candidate412,0.6553151607513428
candidate424,0.3353165090084076
candidate427,0.6040300726890564
candidate431,0.6505529284477234
candidate439,0.9410361647605896
candidate440,0.6978321671485901
candidate450,0.13706719875335693
candidate451,0.8642427325248718
candidate455,0.8718283772468567
candidate456,0.4656868278980255
candidate458,0.8522409200668335
candidate459,0.48606494069099426
candidate463,0.6970230937004089
candidate466,0.9225991368293762
candidate483,0.8386247158050537
candidate486,0.6597216129302979
candidate489,0.5803644061088562
candidate491,0.9141541123390198
candidate493,0.7715058922767639
candidate498,0.3211436867713928
candidate499,0.22312815487384796
candidate502,0.34263530373573303
candidate509,0.7537387013435364
candidate513,0.6660178303718567
candidate524,0.6045432090759277
candidate530,0.9083628058433533
candidate544,0.12220736593008041
candidate556,0.43863117694854736
candidate563,0.20384591817855835
candidate564,0.6675347685813904
candidate565,0.6147499084472656
candidate580,0.7227065563201904
candidate582,0.7496978640556335
